id,team_name,win_points,win_streak,prev_score,standing
21519,鹿島,7,2,3,2.0
21519,大分,6,1,2,6.0
21519,C大阪,0,0,1,16.0
21519,松本,4,0,0,9.0
21519,神戸,7,0,1,2.0
21519,札幌,6,0,1,6.0
21519,湘南,0,0,0,16.0
21519,仙台,1,0,1,15.0
21519,鳥栖,0,0,0,16.0
21520,G大阪,6,1,1,11.0
21520,FC東京,7,2,2,2.0
21520,磐田,2,0,1,13.0
21520,清水,2,0,1,13.0
21520,名古屋,9,3,3,1.0
21520,浦和,7,2,2,9.0
21520,川崎F,3,0,0,11.0
21520,広島,8,2,1,8.0
21520,横浜FM,7,0,2,2.0
21520,鹿島,7,2,3,2.0
21520,大分,6,1,2,6.0
21520,C大阪,0,0,1,16.0
21520,松本,4,0,0,9.0
21520,神戸,7,0,1,2.0
21520,札幌,6,0,1,6.0
21520,湘南,0,0,0,16.0
21520,仙台,1,0,1,15.0
21520,鳥栖,0,0,0,16.0
21521,G大阪,6,1,1,11.0
21521,FC東京,7,2,2,2.0
21521,磐田,2,0,1,13.0
21521,清水,2,0,1,13.0
21521,名古屋,9,3,3,1.0
21521,浦和,7,2,2,9.0
21521,川崎F,3,0,0,11.0
21521,広島,8,2,1,8.0
21521,横浜FM,7,0,0,2.0
21521,鹿島,7,2,3,2.0
21521,大分,9,2,2,6.0
21521,C大阪,0,0,1,16.0
21521,松本,4,0,0,9.0
21521,神戸,7,0,1,2.0
21521,札幌,6,0,1,6.0
21521,湘南,0,0,0,16.0
21521,仙台,1,0,1,15.0
21521,鳥栖,0,0,0,16.0
21522,G大阪,6,1,1,11.0
21522,FC東京,10,3,1,2.0
21522,磐田,2,0,1,13.0
21522,清水,2,0,1,13.0
21522,名古屋,9,0,0,1.0
21522,浦和,7,2,2,9.0
21522,川崎F,3,0,0,11.0
21522,広島,8,2,1,8.0
21522,横浜FM,7,0,0,2.0
21522,鹿島,7,2,3,2.0
21522,大分,9,2,2,6.0
21522,C大阪,0,0,1,16.0
21522,松本,4,0,0,9.0
21522,神戸,7,0,1,2.0
21522,札幌,6,0,1,6.0
21522,湘南,0,0,0,16.0
21522,仙台,1,0,1,15.0
21522,鳥栖,0,0,0,16.0
21523,G大阪,6,1,1,11.0
21523,FC東京,10,3,1,2.0
21523,磐田,2,0,1,13.0
21523,清水,2,0,1,13.0
21523,名古屋,9,0,0,1.0
21523,浦和,7,2,2,9.0
21523,川崎F,3,0,0,11.0
21523,広島,8,2,1,8.0
21523,横浜FM,7,0,0,2.0
21523,鹿島,7,2,3,2.0
21523,大分,9,2,2,6.0
21523,C大阪,0,0,1,16.0
21523,松本,4,0,0,9.0
21523,神戸,7,0,1,2.0
21523,札幌,6,0,1,6.0
21523,湘南,3,1,2,16.0
21523,仙台,1,0,1,15.0
21523,鳥栖,0,0,0,16.0
21524,G大阪,6,1,1,11.0
21524,FC東京,10,3,1,2.0
21524,磐田,2,0,0,13.0
21524,清水,2,0,1,13.0
21524,名古屋,9,0,0,1.0
21524,浦和,7,2,2,9.0
21524,川崎F,3,0,0,11.0
21524,広島,8,2,1,8.0
21524,横浜FM,7,0,0,2.0
21524,鹿島,7,2,3,2.0
21524,大分,9,2,2,6.0
21524,C大阪,0,0,1,16.0
21524,松本,4,0,0,9.0
21524,神戸,7,0,1,2.0
21524,札幌,6,0,1,6.0
21524,湘南,3,1,2,16.0
21524,仙台,1,0,1,15.0
21524,鳥栖,3,1,1,16.0
21525,G大阪,6,1,1,9.0
21525,FC東京,10,3,1,1.0
21525,磐田,2,0,0,15.0
21525,清水,2,0,1,15.0
21525,名古屋,9,0,0,2.0
21525,浦和,7,2,2,6.0
21525,川崎F,3,0,0,13.0
21525,広島,8,2,1,4.0
21525,横浜FM,8,0,0,4.0
21525,鹿島,7,2,3,6.0
21525,大分,9,2,2,2.0
21525,C大阪,0,0,1,18.0
21525,松本,4,0,0,11.0
21525,神戸,7,0,1,6.0
21525,札幌,6,0,1,9.0
21525,湘南,3,1,2,13.0
21525,仙台,1,0,1,17.0
21525,鳥栖,4,0,0,11.0
21526,G大阪,6,1,1,9.0
21526,FC東京,10,3,1,1.0
21526,磐田,2,0,0,15.0
21526,清水,2,0,1,15.0
21526,名古屋,9,0,0,2.0
21526,浦和,7,2,2,6.0
21526,川崎F,3,0,0,13.0
21526,広島,8,2,1,4.0
21526,横浜FM,8,0,0,4.0
21526,鹿島,7,2,3,6.0
21526,大分,9,2,2,2.0
21526,C大阪,3,1,2,18.0
21526,松本,4,0,0,11.0
21526,神戸,7,0,1,6.0
21526,札幌,6,0,1,9.0
21526,湘南,3,1,2,13.0
21526,仙台,1,0,0,17.0
21526,鳥栖,4,0,0,11.0
21527,G大阪,6,1,1,9.0
21527,FC東京,11,0,1,1.0
21527,磐田,2,0,0,16.0
21527,清水,2,0,1,16.0
21527,名古屋,9,0,0,2.0
21527,浦和,8,0,1,4.0
21527,川崎F,3,0,0,13.0
21527,広島,8,2,1,4.0
21527,横浜FM,8,0,0,4.0
21527,鹿島,7,2,3,7.0
21527,大分,9,2,2,2.0
21527,C大阪,3,1,2,13.0
21527,松本,4,0,0,11.0
21527,神戸,7,0,1,7.0
21527,札幌,6,0,1,9.0
21527,湘南,3,1,2,13.0
21527,仙台,1,0,0,18.0
21527,鳥栖,4,0,0,11.0
21528,G大阪,6,1,1,9.0
21528,FC東京,11,0,1,1.0
21528,磐田,2,0,0,16.0
21528,清水,2,0,1,16.0
21528,名古屋,12,1,4,2.0
21528,浦和,8,0,1,4.0
21528,川崎F,3,0,0,13.0
21528,広島,8,2,1,4.0
21528,横浜FM,8,0,0,4.0
21528,鹿島,7,2,3,7.0
21528,大分,9,2,2,2.0
21528,C大阪,3,1,2,13.0
21528,松本,4,0,0,11.0
21528,神戸,7,0,1,7.0
21528,札幌,6,0,0,9.0
21528,湘南,3,1,2,13.0
21528,仙台,1,0,0,18.0
21528,鳥栖,4,0,0,11.0
21529,G大阪,6,1,1,9.0
21529,FC東京,11,0,1,2.0
21529,磐田,3,0,1,13.0
21529,清水,2,0,1,17.0
21529,名古屋,12,1,4,1.0
21529,浦和,8,0,1,4.0
21529,川崎F,3,0,0,13.0
21529,広島,8,2,1,4.0
21529,横浜FM,8,0,0,4.0
21529,鹿島,8,0,1,4.0
21529,大分,9,2,2,3.0
21529,C大阪,3,1,2,13.0
21529,松本,4,0,0,11.0
21529,神戸,7,0,1,8.0
21529,札幌,6,0,0,9.0
21529,湘南,3,1,2,13.0
21529,仙台,1,0,0,18.0
21529,鳥栖,4,0,0,11.0
21530,G大阪,6,0,3,9.0
21530,FC東京,11,0,1,2.0
21530,磐田,3,0,1,13.0
21530,清水,2,0,1,17.0
21530,名古屋,12,1,4,1.0
21530,浦和,8,0,1,4.0
21530,川崎F,3,0,0,13.0
21530,広島,8,2,1,4.0
21530,横浜FM,8,0,0,4.0
21530,鹿島,8,0,1,4.0
21530,大分,9,2,2,3.0
21530,C大阪,3,1,2,13.0
21530,松本,4,0,0,11.0
21530,神戸,10,1,4,8.0
21530,札幌,6,0,0,9.0
21530,湘南,3,1,2,13.0
21530,仙台,1,0,0,18.0
21530,鳥栖,4,0,0,11.0
21531,G大阪,6,0,3,9.0
21531,FC東京,11,0,1,2.0
21531,磐田,3,0,1,13.0
21531,清水,2,0,1,17.0
21531,名古屋,12,1,4,1.0
21531,浦和,8,0,1,4.0
21531,川崎F,3,0,0,13.0
21531,広島,11,3,1,4.0
21531,横浜FM,8,0,0,4.0
21531,鹿島,8,0,1,4.0
21531,大分,9,0,0,3.0
21531,C大阪,3,1,2,13.0
21531,松本,4,0,0,11.0
21531,神戸,10,1,4,8.0
21531,札幌,6,0,0,9.0
21531,湘南,3,1,2,13.0
21531,仙台,1,0,0,18.0
21531,鳥栖,4,0,0,11.0
21532,G大阪,6,0,3,9.0
21532,FC東京,11,0,1,2.0
21532,磐田,3,0,1,13.0
21532,清水,2,0,1,17.0
21532,名古屋,12,1,4,1.0
21532,浦和,8,0,1,4.0
21532,川崎F,6,1,2,13.0
21532,広島,11,3,1,4.0
21532,横浜FM,8,0,0,4.0
21532,鹿島,8,0,1,4.0
21532,大分,9,0,0,3.0
21532,C大阪,3,1,2,13.0
21532,松本,4,0,0,11.0
21532,神戸,10,1,4,8.0
21532,札幌,6,0,0,9.0
21532,湘南,3,1,2,13.0
21532,仙台,1,0,0,18.0
21532,鳥栖,4,0,0,11.0
21533,G大阪,6,0,3,9.0
21533,FC東京,11,0,1,2.0
21533,磐田,3,0,1,13.0
21533,清水,2,0,1,17.0
21533,名古屋,12,1,4,1.0
21533,浦和,8,0,1,4.0
21533,川崎F,6,1,2,13.0
21533,広島,11,3,1,4.0
21533,横浜FM,8,0,0,4.0
21533,鹿島,8,0,1,4.0
21533,大分,9,0,0,3.0
21533,C大阪,3,1,2,13.0
21533,松本,4,0,0,11.0
21533,神戸,10,1,4,8.0
21533,札幌,6,0,0,9.0
21533,湘南,6,2,3,13.0
21533,仙台,1,0,0,18.0
21533,鳥栖,4,0,0,11.0
21534,G大阪,6,0,3,9.0
21534,FC東京,11,0,1,2.0
21534,磐田,3,0,1,13.0
21534,清水,2,0,1,17.0
21534,名古屋,12,0,1,1.0
21534,浦和,8,0,1,4.0
21534,川崎F,6,1,2,13.0
21534,広島,11,3,1,4.0
21534,横浜FM,8,0,0,4.0
21534,鹿島,11,1,2,4.0
21534,大分,9,0,0,3.0
21534,C大阪,3,1,2,13.0
21534,松本,4,0,0,11.0
21534,神戸,10,1,4,8.0
21534,札幌,6,0,0,9.0
21534,湘南,6,2,3,13.0
21534,仙台,1,0,0,18.0
21534,鳥栖,4,0,0,11.0
21535,G大阪,6,0,3,10.0
21535,FC東京,11,0,1,2.0
21535,磐田,3,0,1,16.0
21535,清水,2,0,1,17.0
21535,名古屋,12,0,1,1.0
21535,浦和,8,0,1,7.0
21535,川崎F,7,0,1,9.0
21535,広島,11,3,1,2.0
21535,横浜FM,8,0,0,7.0
21535,鹿島,11,1,2,2.0
21535,大分,9,0,0,6.0
21535,C大阪,4,0,1,13.0
21535,松本,4,0,0,13.0
21535,神戸,10,1,4,5.0
21535,札幌,6,0,0,10.0
21535,湘南,6,2,3,10.0
21535,仙台,1,0,0,18.0
21535,鳥栖,4,0,0,13.0
21536,G大阪,6,0,3,10.0
21536,FC東京,11,0,1,2.0
21536,磐田,3,0,1,16.0
21536,清水,2,0,1,17.0
21536,名古屋,12,0,1,1.0
21536,浦和,8,0,0,7.0
21536,川崎F,7,0,1,9.0
21536,広島,11,3,1,2.0
21536,横浜FM,11,1,3,7.0
21536,鹿島,11,1,2,2.0
21536,大分,9,0,0,6.0
21536,C大阪,4,0,1,13.0
21536,松本,4,0,0,13.0
21536,神戸,10,1,4,5.0
21536,札幌,6,0,0,10.0
21536,湘南,6,2,3,10.0
21536,仙台,1,0,0,18.0
21536,鳥栖,4,0,0,13.0
21537,G大阪,6,0,3,10.0
21537,FC東京,11,0,1,2.0
21537,磐田,3,0,1,16.0
21537,清水,2,0,1,17.0
21537,名古屋,12,0,1,1.0
21537,浦和,8,0,0,7.0
21537,川崎F,7,0,1,9.0
21537,広島,11,3,1,2.0
21537,横浜FM,11,1,3,7.0
21537,鹿島,11,1,2,2.0
21537,大分,12,1,2,6.0
21537,C大阪,4,0,1,13.0
21537,松本,4,0,0,13.0
21537,神戸,10,1,4,5.0
21537,札幌,6,0,1,10.0
21537,湘南,6,2,3,10.0
21537,仙台,1,0,0,18.0
21537,鳥栖,4,0,0,13.0
21538,G大阪,6,0,3,10.0
21538,FC東京,11,0,1,2.0
21538,磐田,3,0,1,16.0
21538,清水,2,0,1,17.0
21538,名古屋,12,0,1,1.0
21538,浦和,8,0,0,7.0
21538,川崎F,7,0,1,9.0
21538,広島,11,3,1,2.0
21538,横浜FM,11,1,3,7.0
21538,鹿島,11,1,2,2.0
21538,大分,12,1,2,6.0
21538,C大阪,4,0,1,13.0
21538,松本,4,0,0,13.0
21538,神戸,10,1,4,5.0
21538,札幌,6,0,1,10.0
21538,湘南,6,2,3,10.0
21538,仙台,4,1,3,18.0
21538,鳥栖,4,0,0,13.0
21539,G大阪,6,0,3,10.0
21539,FC東京,14,1,2,2.0
21539,磐田,3,0,1,16.0
21539,清水,2,0,1,17.0
21539,名古屋,12,0,1,1.0
21539,浦和,8,0,0,7.0
21539,川崎F,7,0,1,9.0
21539,広島,11,3,1,2.0
21539,横浜FM,11,1,3,7.0
21539,鹿島,11,1,2,2.0
21539,大分,12,1,2,6.0
21539,C大阪,4,0,1,13.0
21539,松本,4,0,0,13.0
21539,神戸,10,1,4,5.0
21539,札幌,6,0,1,10.0
21539,湘南,6,2,3,10.0
21539,仙台,4,1,3,18.0
21539,鳥栖,4,0,0,13.0
21540,G大阪,6,0,0,10.0
21540,FC東京,14,1,2,2.0
21540,磐田,3,0,1,16.0
21540,清水,2,0,1,17.0
21540,名古屋,12,0,1,1.0
21540,浦和,8,0,0,7.0
21540,川崎F,7,0,1,9.0
21540,広島,14,4,3,2.0
21540,横浜FM,11,1,3,7.0
21540,鹿島,11,1,2,2.0
21540,大分,12,1,2,6.0
21540,C大阪,4,0,1,13.0
21540,松本,4,0,0,13.0
21540,神戸,10,1,4,5.0
21540,札幌,6,0,1,10.0
21540,湘南,6,2,3,10.0
21540,仙台,4,1,3,18.0
21540,鳥栖,4,0,0,13.0
21541,G大阪,6,0,0,10.0
21541,FC東京,14,1,2,2.0
21541,磐田,6,1,2,16.0
21541,清水,2,0,1,17.0
21541,名古屋,12,0,1,1.0
21541,浦和,8,0,0,7.0
21541,川崎F,7,0,1,9.0
21541,広島,14,4,3,2.0
21541,横浜FM,11,1,3,7.0
21541,鹿島,11,1,2,2.0
21541,大分,12,1,2,6.0
21541,C大阪,4,0,1,13.0
21541,松本,4,0,0,13.0
21541,神戸,10,1,4,5.0
21541,札幌,6,0,1,10.0
21541,湘南,6,0,0,10.0
21541,仙台,4,1,3,18.0
21541,鳥栖,4,0,0,13.0
21542,G大阪,6,0,0,10.0
21542,FC東京,14,1,2,2.0
21542,磐田,6,1,2,16.0
21542,清水,2,0,1,17.0
21542,名古屋,12,0,1,1.0
21542,浦和,8,0,0,7.0
21542,川崎F,7,0,1,9.0
21542,広島,14,4,3,2.0
21542,横浜FM,11,1,3,7.0
21542,鹿島,11,1,2,2.0
21542,大分,12,1,2,6.0
21542,C大阪,4,0,1,13.0
21542,松本,7,1,2,13.0
21542,神戸,10,0,1,5.0
21542,札幌,6,0,1,10.0
21542,湘南,6,0,0,10.0
21542,仙台,4,1,3,18.0
21542,鳥栖,4,0,0,13.0
21543,G大阪,6,0,0,10.0
21543,FC東京,14,1,2,2.0
21543,磐田,6,1,2,16.0
21543,清水,2,0,1,17.0
21543,名古屋,12,0,1,1.0
21543,浦和,8,0,0,7.0
21543,川崎F,7,0,1,9.0
21543,広島,14,4,3,2.0
21543,横浜FM,11,1,3,7.0
21543,鹿島,11,1,2,2.0
21543,大分,12,1,2,6.0
21543,C大阪,4,0,0,13.0
21543,松本,7,1,2,13.0
21543,神戸,10,0,1,5.0
21543,札幌,9,1,1,10.0
21543,湘南,6,0,0,10.0
21543,仙台,4,1,3,18.0
21543,鳥栖,4,0,0,13.0
21544,G大阪,6,0,0,12.0
21544,FC東京,14,1,2,1.0
21544,磐田,6,1,2,12.0
21544,清水,2,0,1,18.0
21544,名古屋,13,0,1,3.0
21544,浦和,8,0,0,9.0
21544,川崎F,7,0,1,10.0
21544,広島,14,4,3,1.0
21544,横浜FM,12,0,1,4.0
21544,鹿島,11,1,2,6.0
21544,大分,12,1,2,4.0
21544,C大阪,4,0,0,15.0
21544,松本,7,1,2,10.0
21544,神戸,10,0,1,7.0
21544,札幌,9,1,1,8.0
21544,湘南,6,0,0,12.0
21544,仙台,4,1,3,15.0
21544,鳥栖,4,0,0,15.0
21545,G大阪,6,0,0,12.0
21545,FC東京,17,2,3,1.0
21545,磐田,6,1,2,12.0
21545,清水,2,0,1,18.0
21545,名古屋,13,0,1,3.0
21545,浦和,8,0,0,9.0
21545,川崎F,7,0,1,10.0
21545,広島,14,4,3,1.0
21545,横浜FM,12,0,1,4.0
21545,鹿島,11,0,1,6.0
21545,大分,12,1,2,4.0
21545,C大阪,4,0,0,15.0
21545,松本,7,1,2,10.0
21545,神戸,10,0,1,7.0
21545,札幌,9,1,1,8.0
21545,湘南,6,0,0,12.0
21545,仙台,4,1,3,15.0
21545,鳥栖,4,0,0,15.0
21546,G大阪,6,0,0,12.0
21546,FC東京,17,2,3,1.0
21546,磐田,6,1,2,12.0
21546,清水,2,0,1,18.0
21546,名古屋,13,0,1,3.0
21546,浦和,8,0,0,9.0
21546,川崎F,10,1,1,10.0
21546,広島,14,4,3,1.0
21546,横浜FM,12,0,1,4.0
21546,鹿島,11,0,1,6.0
21546,大分,12,1,2,4.0
21546,C大阪,4,0,0,15.0
21546,松本,7,1,2,10.0
21546,神戸,10,0,1,7.0
21546,札幌,9,1,1,8.0
21546,湘南,6,0,0,12.0
21546,仙台,4,1,3,15.0
21546,鳥栖,4,0,0,15.0
21547,G大阪,6,0,0,12.0
21547,FC東京,17,2,3,1.0
21547,磐田,6,0,1,12.0
21547,清水,5,1,2,18.0
21547,名古屋,13,0,1,3.0
21547,浦和,8,0,0,9.0
21547,川崎F,10,1,1,10.0
21547,広島,14,4,3,1.0
21547,横浜FM,12,0,1,4.0
21547,鹿島,11,0,1,6.0
21547,大分,12,1,2,4.0
21547,C大阪,4,0,0,15.0
21547,松本,7,1,2,10.0
21547,神戸,10,0,1,7.0
21547,札幌,9,1,1,8.0
21547,湘南,6,0,0,12.0
21547,仙台,4,1,3,15.0
21547,鳥栖,4,0,0,15.0
21548,G大阪,6,0,0,12.0
21548,FC東京,17,2,3,1.0
21548,磐田,6,0,1,12.0
21548,清水,5,1,2,18.0
21548,名古屋,13,0,1,3.0
21548,浦和,11,1,1,9.0
21548,川崎F,10,1,1,10.0
21548,広島,14,4,3,1.0
21548,横浜FM,12,0,1,4.0
21548,鹿島,11,0,1,6.0
21548,大分,12,1,2,4.0
21548,C大阪,4,0,0,15.0
21548,松本,7,1,2,10.0
21548,神戸,10,0,1,7.0
21548,札幌,9,1,1,8.0
21548,湘南,6,0,0,12.0
21548,仙台,4,1,3,15.0
21548,鳥栖,4,0,0,15.0
21549,G大阪,6,0,0,12.0
21549,FC東京,17,2,3,1.0
21549,磐田,6,0,1,12.0
21549,清水,5,1,2,18.0
21549,名古屋,13,0,1,3.0
21549,浦和,11,1,1,9.0
21549,川崎F,10,1,1,10.0
21549,広島,17,5,4,1.0
21549,横浜FM,12,0,1,4.0
21549,鹿島,11,0,1,6.0
21549,大分,12,1,2,4.0
21549,C大阪,4,0,0,15.0
21549,松本,7,1,2,10.0
21549,神戸,10,0,2,7.0
21549,札幌,9,1,1,8.0
21549,湘南,6,0,0,12.0
21549,仙台,4,1,3,15.0
21549,鳥栖,4,0,0,15.0
21550,G大阪,6,0,0,12.0
21550,FC東京,17,2,3,1.0
21550,磐田,6,0,1,12.0
21550,清水,5,1,2,18.0
21550,名古屋,13,0,1,3.0
21550,浦和,11,1,1,9.0
21550,川崎F,10,1,1,10.0
21550,広島,17,5,4,1.0
21550,横浜FM,12,0,1,4.0
21550,鹿島,11,0,1,6.0
21550,大分,15,2,2,4.0
21550,C大阪,4,0,0,15.0
21550,松本,7,1,2,10.0
21550,神戸,10,0,2,7.0
21550,札幌,9,1,1,8.0
21550,湘南,6,0,0,12.0
21550,仙台,4,0,0,15.0
21550,鳥栖,4,0,0,15.0
21551,G大阪,6,0,0,13.0
21551,FC東京,17,2,3,1.0
21551,磐田,6,0,1,13.0
21551,清水,5,1,2,15.0
21551,名古屋,13,0,1,4.0
21551,浦和,11,1,1,6.0
21551,川崎F,10,1,1,8.0
21551,広島,17,5,4,1.0
21551,横浜FM,12,0,1,5.0
21551,鹿島,11,0,1,6.0
21551,大分,15,2,2,3.0
21551,C大阪,4,0,0,16.0
21551,松本,8,0,1,11.0
21551,神戸,10,0,2,8.0
21551,札幌,9,1,1,10.0
21551,湘南,7,0,1,12.0
21551,仙台,4,0,0,16.0
21551,鳥栖,4,0,0,16.0
21552,G大阪,6,0,0,13.0
21552,FC東京,17,2,3,1.0
21552,磐田,6,0,1,13.0
21552,清水,5,1,2,15.0
21552,名古屋,13,0,1,4.0
21552,浦和,11,1,1,6.0
21552,川崎F,13,2,2,8.0
21552,広島,17,5,4,1.0
21552,横浜FM,12,0,1,5.0
21552,鹿島,11,0,1,6.0
21552,大分,15,2,2,3.0
21552,C大阪,4,0,0,16.0
21552,松本,8,0,1,11.0
21552,神戸,10,0,2,8.0
21552,札幌,9,1,1,10.0
21552,湘南,7,0,0,12.0
21552,仙台,4,0,0,16.0
21552,鳥栖,4,0,0,16.0
21553,G大阪,6,0,0,13.0
21553,FC東京,20,3,1,1.0
21553,磐田,6,0,1,13.0
21553,清水,5,1,2,15.0
21553,名古屋,13,0,1,4.0
21553,浦和,11,1,1,6.0
21553,川崎F,13,2,2,8.0
21553,広島,17,0,0,1.0
21553,横浜FM,12,0,1,5.0
21553,鹿島,11,0,1,6.0
21553,大分,15,2,2,3.0
21553,C大阪,4,0,0,16.0
21553,松本,8,0,1,11.0
21553,神戸,10,0,2,8.0
21553,札幌,9,1,1,10.0
21553,湘南,7,0,0,12.0
21553,仙台,4,0,0,16.0
21553,鳥栖,4,0,0,16.0
21554,G大阪,6,0,0,13.0
21554,FC東京,20,3,1,1.0
21554,磐田,6,0,1,13.0
21554,清水,5,1,2,15.0
21554,名古屋,13,0,1,4.0
21554,浦和,11,1,1,6.0
21554,川崎F,13,2,2,8.0
21554,広島,17,0,0,1.0
21554,横浜FM,12,0,0,5.0
21554,鹿島,11,0,1,6.0
21554,大分,15,2,2,3.0
21554,C大阪,4,0,0,16.0
21554,松本,8,0,1,11.0
21554,神戸,10,0,2,8.0
21554,札幌,12,2,3,10.0
21554,湘南,7,0,0,12.0
21554,仙台,4,0,0,16.0
21554,鳥栖,4,0,0,16.0
21555,G大阪,6,0,0,13.0
21555,FC東京,20,3,1,1.0
21555,磐田,6,0,1,13.0
21555,清水,5,1,2,15.0
21555,名古屋,13,0,1,4.0
21555,浦和,14,2,1,6.0
21555,川崎F,13,2,2,8.0
21555,広島,17,0,0,1.0
21555,横浜FM,12,0,0,5.0
21555,鹿島,11,0,1,6.0
21555,大分,15,2,2,3.0
21555,C大阪,4,0,0,16.0
21555,松本,8,0,1,11.0
21555,神戸,10,0,0,8.0
21555,札幌,12,2,3,10.0
21555,湘南,7,0,0,12.0
21555,仙台,4,0,0,16.0
21555,鳥栖,4,0,0,16.0
21556,G大阪,6,0,0,13.0
21556,FC東京,20,3,1,1.0
21556,磐田,6,0,1,13.0
21556,清水,5,1,2,15.0
21556,名古屋,13,0,1,4.0
21556,浦和,14,2,1,6.0
21556,川崎F,13,2,2,8.0
21556,広島,17,0,0,1.0
21556,横浜FM,12,0,0,5.0
21556,鹿島,11,0,1,6.0
21556,大分,15,2,2,3.0
21556,C大阪,4,0,0,16.0
21556,松本,11,1,1,11.0
21556,神戸,10,0,0,8.0
21556,札幌,12,2,3,10.0
21556,湘南,7,0,0,12.0
21556,仙台,4,0,0,16.0
21556,鳥栖,4,0,0,16.0
21557,G大阪,6,0,0,13.0
21557,FC東京,20,3,1,1.0
21557,磐田,6,0,1,13.0
21557,清水,8,2,1,15.0
21557,名古屋,13,0,1,4.0
21557,浦和,14,2,1,6.0
21557,川崎F,13,2,2,8.0
21557,広島,17,0,0,1.0
21557,横浜FM,12,0,0,5.0
21557,鹿島,11,0,1,6.0
21557,大分,15,2,2,3.0
21557,C大阪,4,0,0,16.0
21557,松本,11,1,1,11.0
21557,神戸,10,0,0,8.0
21557,札幌,12,2,3,10.0
21557,湘南,7,0,0,12.0
21557,仙台,4,0,0,16.0
21557,鳥栖,4,0,0,16.0
21558,G大阪,6,0,0,13.0
21558,FC東京,20,3,1,1.0
21558,磐田,6,0,0,13.0
21558,清水,8,2,1,15.0
21558,名古屋,16,1,1,4.0
21558,浦和,14,2,1,6.0
21558,川崎F,13,2,2,8.0
21558,広島,17,0,0,1.0
21558,横浜FM,12,0,0,5.0
21558,鹿島,11,0,1,6.0
21558,大分,15,2,2,3.0
21558,C大阪,4,0,0,16.0
21558,松本,11,1,1,11.0
21558,神戸,10,0,0,8.0
21558,札幌,12,2,3,10.0
21558,湘南,7,0,0,12.0
21558,仙台,4,0,0,16.0
21558,鳥栖,4,0,0,16.0
21559,G大阪,6,0,0,13.0
21559,FC東京,20,3,1,1.0
21559,磐田,6,0,0,13.0
21559,清水,8,2,1,15.0
21559,名古屋,16,1,1,4.0
21559,浦和,14,2,1,6.0
21559,川崎F,13,2,2,8.0
21559,広島,17,0,0,1.0
21559,横浜FM,12,0,0,5.0
21559,鹿島,14,1,1,6.0
21559,大分,15,2,2,3.0
21559,C大阪,4,0,0,16.0
21559,松本,11,1,1,11.0
21559,神戸,10,0,0,8.0
21559,札幌,12,2,3,10.0
21559,湘南,7,0,0,12.0
21559,仙台,4,0,0,16.0
21559,鳥栖,4,0,0,16.0
21560,G大阪,7,0,1,13.0
21560,FC東京,20,3,1,1.0
21560,磐田,6,0,0,15.0
21560,清水,8,2,1,12.0
21560,名古屋,16,1,1,3.0
21560,浦和,14,2,1,5.0
21560,川崎F,13,2,2,7.0
21560,広島,17,0,0,2.0
21560,横浜FM,12,0,0,8.0
21560,鹿島,14,1,1,5.0
21560,大分,16,0,1,3.0
21560,C大阪,4,0,0,16.0
21560,松本,11,1,1,10.0
21560,神戸,10,0,0,11.0
21560,札幌,12,2,3,8.0
21560,湘南,7,0,0,13.0
21560,仙台,4,0,0,16.0
21560,鳥栖,4,0,0,16.0
21561,G大阪,7,0,1,13.0
21561,FC東京,20,3,1,1.0
21561,磐田,6,0,0,15.0
21561,清水,8,2,1,12.0
21561,名古屋,16,1,1,4.0
21561,浦和,14,2,1,5.0
21561,川崎F,13,2,2,7.0
21561,広島,17,0,0,2.0
21561,横浜FM,12,0,0,8.0
21561,鹿島,14,1,1,5.0
21561,大分,17,0,0,2.0
21561,C大阪,5,0,0,16.0
21561,松本,11,1,1,10.0
21561,神戸,10,0,0,11.0
21561,札幌,12,2,3,8.0
21561,湘南,7,0,0,13.0
21561,仙台,4,0,0,17.0
21561,鳥栖,4,0,0,17.0
21562,G大阪,7,0,1,13.0
21562,FC東京,20,3,1,1.0
21562,磐田,6,0,0,15.0
21562,清水,8,2,1,12.0
21562,名古屋,16,1,1,4.0
21562,浦和,14,2,1,5.0
21562,川崎F,13,2,2,7.0
21562,広島,17,0,0,2.0
21562,横浜FM,15,1,2,8.0
21562,鹿島,14,0,1,5.0
21562,大分,17,0,0,2.0
21562,C大阪,5,0,0,16.0
21562,松本,11,1,1,10.0
21562,神戸,10,0,0,11.0
21562,札幌,12,2,3,8.0
21562,湘南,7,0,0,13.0
21562,仙台,4,0,0,17.0
21562,鳥栖,4,0,0,17.0
21563,G大阪,7,0,1,13.0
21563,FC東京,23,4,2,1.0
21563,磐田,6,0,0,15.0
21563,清水,8,2,1,12.0
21563,名古屋,16,1,1,4.0
21563,浦和,14,2,1,5.0
21563,川崎F,13,2,2,7.0
21563,広島,17,0,0,2.0
21563,横浜FM,15,1,2,8.0
21563,鹿島,14,0,1,5.0
21563,大分,17,0,0,2.0
21563,C大阪,5,0,0,16.0
21563,松本,11,0,0,10.0
21563,神戸,10,0,0,11.0
21563,札幌,12,2,3,8.0
21563,湘南,7,0,0,13.0
21563,仙台,4,0,0,17.0
21563,鳥栖,4,0,0,17.0
21564,G大阪,7,0,1,13.0
21564,FC東京,23,4,2,1.0
21564,磐田,6,0,0,15.0
21564,清水,8,2,1,12.0
21564,名古屋,16,1,1,4.0
