id,kick_off_time,humidity,broadcasters,attendance,capacity,lat,lon,holiday,weather_encoded,match_year,match_month,match_day,address_encoded,group_encoded,section_encoded,home_team_encoded,away_team_encoded,away_distance
15959,1404,85,2,15468.0,26232,35.5858,139.6527088,1,0,2014,11,29,18,7,33,10,11,669684.2390273884
15960,1704,83,2,29379.0,71624,35.5099882,139.60638254387774,1,1,2014,11,29,18,7,33,12,15,270486.553706171
15961,1704,84,2,15071.0,17000,35.624201,138.584328,1,2,2014,11,29,10,1,33,2,3,100529.33476575841
15962,1704,57,2,21695.0,43739,35.0845879,137.17087353460715,1,3,2014,11,29,13,1,33,7,8,240612.01719628708
15963,1403,46,3,18587.0,21000,34.810305,135.5426977881143,1,2,2014,11,29,7,6,33,1,23,35476.23565179861
15964,1404,50,2,23330.0,50000,34.61410635,135.51851097237665,1,1,2014,11,29,7,6,33,20,16,486526.7203425472
15965,1404,37,4,19235.0,24130,33.3716798,130.5202079,1,2,2014,11,29,1,2,33,28,9,880964.2490010184
15966,1533,50,5,25318.0,38620,35.9920049,140.64036786659403,1,2,2014,12,6,20,7,34,16,28,995398.0361220771
15967,1534,33,4,53091.0,62010,35.903486900000004,139.71744524095004,1,2,2014,12,6,5,7,34,9,7,267205.62503119215
15968,1533,44,4,12035.0,15491,35.91625305,139.6334514171515,1,2,2014,12,6,5,7,34,8,20,398273.1454844501
15969,1534,57,2,32538.0,47851,35.66418645,139.52707517816015,1,2,2014,12,6,15,7,34,3,12,26214.45998889379
15971,1534,31,3,19824.0,19594,34.9847018,138.4812509609019,1,2,2014,12,6,23,1,34,6,2,75908.37099117722
15972,1534,31,2,17574.0,29913,34.656696600000004,135.16976000179085,1,2,2014,12,6,2,6,34,23,10,417319.4640299552
15973,1535,96,4,17189.0,36894,34.4407675,132.39321828072832,1,2,2014,12,6,11,0,34,11,27,871034.1700502507
15974,1534,64,3,17274.0,17924,34.167034,134.616583,1,2,2014,12,6,12,4,34,0,1,100999.77651382671
16803,1405,57,8,19375.0,19526,38.319142150000005,140.8818652981643,1,1,2015,3,7,8,5,1,27,25,46279.13586324222
16804,1404,50,6,33558.0,43739,35.0845879,137.17087353460715,1,1,2015,3,7,13,1,1,7,21,196314.42426541456
16805,1404,81,3,18332.0,21000,34.810305,135.5426977881143,1,0,2015,3,7,7,6,1,1,3,389946.740426406
16806,1404,85,4,14671.0,36894,34.4407675,132.39321828072832,1,1,2015,3,7,11,0,1,11,2,579439.7183696642
16807,1405,34,4,11580.0,24130,33.3716798,130.5202079,1,1,2015,3,7,1,2,1,28,15,918994.6334863319
16808,1503,61,3,38123.0,71624,35.5099882,139.60638254387774,1,1,2015,3,7,18,7,1,12,10,7662.3856040149585
16809,1604,55,2,24027.0,29913,34.656696600000004,135.16976000179085,1,3,2015,3,7,2,6,1,23,22,463496.33107072423
16810,1904,66,3,14446.0,15732,35.342153,139.344695,1,0,2015,3,7,18,7,1,26,9,63460.53563852501
16811,1304,45,3,19736.0,19594,34.9847018,138.4812509609019,2,2,2015,3,8,23,1,1,6,16,233113.5843726805
16812,1903,43,2,9082.0,15349,35.848468350000005,139.97511131070166,0,2,2015,3,13,4,7,2,22,27,280194.1051805758
16813,1302,61,3,19537.0,41684,37.88257595,139.05915840743222,1,1,2015,3,14,14,1,2,15,6,328072.0073207444
16814,1403,57,3,17295.0,38620,35.9920049,140.64036786659403,1,1,2015,3,14,20,7,2,16,26,108647.19724787172
16815,1406,29,4,30492.0,47851,35.66418645,139.52707517816015,1,1,2015,3,14,15,7,2,3,12,26214.45998889379
16816,1404,26,6,11851.0,17000,35.624201,138.584328,1,1,2015,3,14,10,1,2,2,7,160154.27408881637
16817,1504,24,2,40802.0,62010,35.903486900000004,139.71744524095004,1,2,2015,3,14,5,7,2,9,25,265585.19415050035
16818,1505,27,2,21689.0,26232,35.5858,139.6527088,1,1,2015,3,14,18,7,2,10,23,419206.4216104913
16819,1834,26,2,17695.0,24130,33.3716798,130.5202079,1,2,2015,3,14,1,2,2,28,1,484076.6000903091
16820,1904,67,3,17091.0,20396,36.1798,137.91714,1,2,2015,3,14,22,1,2,21,11,534343.886692801
16821,1404,32,2,13047.0,17000,35.624201,138.584328,2,1,2015,3,22,10,1,3,2,1,298027.2348831316
16822,1403,37,2,18193.0,41684,37.88257595,139.05915840743222,2,2,2015,3,22,14,1,3,15,22,270062.18596825155
16823,1404,57,2,19103.0,19594,34.9847018,138.4812509609019,2,2,2015,3,22,23,1,3,6,21,186896.65158523835
16824,1404,33,2,26302.0,36894,34.4407675,132.39321828072832,2,2,2015,3,22,11,0,3,11,9,679305.4773001972
16825,1503,55,3,13529.0,15442,35.4690346,139.60369908044174,2,2,2015,3,22,18,7,3,12,28,890291.1388065101
16826,1604,46,2,11315.0,15732,35.342153,139.344695,2,1,2015,3,22,18,7,3,26,27,352204.3620351097
16827,1704,53,2,16053.0,20223,35.131623,136.933489,2,1,2015,3,22,13,1,3,7,16,344993.70112502336
16828,1704,36,2,21218.0,29913,34.656696600000004,135.16976000179085,2,2,2015,3,22,2,6,3,23,3,427507.16527800664
16829,1904,49,3,12081.0,20638,38.33557565,140.37744284078218,2,1,2015,3,22,9,5,3,25,10,327131.2980225068
16830,1904,88,2,8539.0,38620,35.9920049,140.64036786659403,0,1,2015,4,3,20,7,4,16,28,995398.0361220771
16831,1904,93,2,10702.0,21000,34.810305,135.5426977881143,0,0,2015,4,3,7,6,4,1,7,131111.8623530724
16832,1334,55,3,14706.0,19526,38.319142150000005,140.8818652981643,1,2,2015,4,4,8,5,4,27,6,432944.2778077677
16833,1404,28,2,7321.0,20638,38.33557565,140.37744284078218,1,2,2015,4,4,9,5,4,25,26,327131.2980225068
16834,1505,52,2,37154.0,62010,35.903486900000004,139.71744524095004,1,1,2015,4,4,5,7,4,9,21,161063.28069057962
16835,1503,54,2,17643.0,26232,35.5858,139.6527088,1,1,2015,4,4,18,7,4,10,15,263086.33751001593
16836,1603,53,2,20743.0,47851,35.66418645,139.52707517816015,1,1,2015,4,4,15,7,4,3,2,86748.91273310216
16837,1834,94,2,11577.0,36894,34.4407675,132.39321828072832,1,0,2015,4,4,11,0,4,11,23,257514.57599104158
16838,1904,73,3,12378.0,15349,35.848468350000005,139.97511131070166,1,1,2015,4,4,4,7,4,22,12,53733.988180980465
16839,1303,33,3,18514.0,20396,36.1798,137.91714,2,2,2015,4,12,22,1,5,21,22,209145.81692950212
16840,1404,30,2,20207.0,71624,35.5099882,139.60638254387774,2,2,2015,4,12,18,7,5,12,27,326274.29719430744
16841,1404,60,3,15080.0,43739,35.0845879,137.17087353460715,2,1,2015,4,12,13,1,5,7,11,438102.9957716523
16842,1504,36,3,16027.0,19594,34.9847018,138.4812509609019,2,1,2015,4,12,23,1,5,6,1,272960.5692389527
16843,1604,44,2,14581.0,15732,35.342153,139.344695,2,1,2015,4,12,18,7,5,26,3,49729.4800308263
16844,1604,50,2,15494.0,29913,34.656696600000004,135.16976000179085,2,2,2015,4,12,2,6,5,23,2,329264.4493366435
16845,1604,50,2,8852.0,24130,33.3716798,130.5202079,2,1,2015,4,12,1,2,5,28,25,1039844.9639400458
16846,1703,51,2,24992.0,26232,35.5858,139.6527088,2,1,2015,4,12,18,7,5,10,9,30179.493203425165
16847,1904,79,3,10261.0,38620,35.9920049,140.64036786659403,2,1,2015,4,12,20,7,5,16,15,256263.35975721633
16848,1904,59,2,10076.0,15349,35.848468350000005,139.97511131070166,0,1,2015,4,16,4,7,6,22,16,69289.57949033231
16849,1404,27,2,13644.0,19526,38.319142150000005,140.8818652981643,1,2,2015,4,18,8,5,6,27,10,337284.8111451656
16850,1404,20,2,7067.0,20638,38.33557565,140.37744284078218,1,2,2015,4,18,9,5,6,25,21,269564.1738757384
16851,1404,31,2,8033.0,17000,35.624201,138.584328,1,2,2015,4,18,10,1,6,2,28,805469.997938988
16852,1403,36,2,16068.0,41684,37.88257595,139.05915840743222,1,2,2015,4,18,14,1,6,15,23,496541.45485839667
16853,1603,46,3,24369.0,47851,35.66418645,139.52707517816015,1,2,2015,4,18,15,7,6,3,11,659944.3762228148
16854,1704,45,2,33793.0,62010,35.903486900000004,139.71744524095004,1,2,2015,4,18,5,7,6,9,12,51047.327284763094
16855,1834,54,2,14538.0,15732,35.342153,139.344695,1,2,2015,4,18,18,7,6,26,1,356650.9496148286
16856,1904,35,3,9986.0,27000,35.122544250000004,136.94425140496497,1,2,2015,4,18,13,1,6,7,6,132254.69243593817
16857,1404,46,3,12275.0,38620,35.9920049,140.64036786659403,1,1,2015,4,25,20,7,7,16,23,516582.7727166387
16858,1403,34,3,13772.0,20396,36.1798,137.91714,1,2,2015,4,25,22,1,7,21,27,350000.47511385614
16859,1404,41,3,11653.0,36894,34.4407675,132.39321828072832,1,2,2015,4,25,11,0,7,11,6,551860.3935561898
16860,1503,34,3,20388.0,71624,35.5099882,139.60638254387774,1,1,2015,4,25,18,7,7,12,26,7662.3856040149585
16861,1504,12,2,9242.0,24130,33.3716798,130.5202079,1,2,2015,4,25,1,2,7,28,22,915731.1281626407
16862,1704,30,2,29803.0,62010,35.903486900000004,139.71744524095004,1,2,2015,4,25,5,7,7,9,7,267205.62503119215
16863,1834,33,2,11524.0,20638,38.33557565,140.37744284078218,1,2,2015,4,25,9,5,7,25,3,299962.8298215726
16864,1904,29,3,16953.0,26232,35.5858,139.6527088,1,1,2015,4,25,18,7,7,10,2,98565.47498667658
16865,1403,18,2,17417.0,21000,34.810305,135.5426977881143,2,2,2015,4,26,7,6,7,1,15,463863.21687322995
16866,1403,52,3,17011.0,19526,38.319142150000005,140.8818652981643,3,2,2015,4,29,8,5,8,27,16,222811.90468523154
16867,1404,36,3,20961.0,26232,35.5858,139.6527088,3,2,2015,4,29,18,7,8,10,22,42685.8142786077
16868,1404,50,3,22318.0,41684,37.88257595,139.05915840743222,3,2,2015,4,29,14,1,8,15,3,249868.0540277096
16869,1404,61,3,11348.0,19594,34.9847018,138.4812509609019,3,1,2015,4,29,23,1,8,6,25,398510.2521814087
16870,1604,62,2,9603.0,15732,35.342153,139.344695,3,2,2015,4,29,18,7,8,26,28,864172.9658835654
16871,1603,38,2,17173.0,21000,34.810305,135.5426977881143,3,2,2015,4,29,7,6,8,1,21,314129.01407639775
16872,1604,49,2,17052.0,29913,34.656696600000004,135.16976000179085,3,1,2015,4,29,2,6,8,23,7,169009.46613104737
16873,1904,68,3,19284.0,71624,35.5099882,139.60638254387774,3,2,2015,4,29,18,7,8,12,11,664223.2303223981
16874,1904,46,2,13708.0,17000,35.624201,138.584328,3,2,2015,4,29,10,1,8,2,9,99628.48395975024
16875,1304,32,2,11375.0,27000,35.122544250000004,136.94425140496497,1,2,2015,5,2,13,1,9,7,26,248072.50802776223
16876,1404,28,3,12188.0,20638,38.33557565,140.37744284078218,1,2,2015,5,2,9,5,9,25,12,327131.2980225068
16877,1403,31,3,53148.0,62010,35.903486900000004,139.71744524095004,1,2,2015,5,2,5,7,9,9,1,405011.0170694452
16878,1503,83,3,15340.0,38620,35.9920049,140.64036786659403,1,2,2015,5,2,20,7,9,16,2,190645.0875610756
16879,1604,52,2,13960.0,15349,35.848468350000005,139.97511131070166,1,2,2015,5,2,4,7,9,22,6,173945.78967665776
16880,1604,38,2,42604.0,47851,35.66418645,139.52707517816015,1,2,2015,5,2,15,7,9,3,10,26214.45998889379
16881,1604,53,2,15566.0,36894,34.4407675,132.39321828072832,1,2,2015,5,2,11,0,9,11,27,871034.1700502507
16882,1833,38,2,18398.0,20396,36.1798,137.91714,1,2,2015,5,2,22,1,9,21,15,214916.11124671376
16883,1904,50,3,20792.0,24130,33.3716798,130.5202079,1,2,2015,5,2,1,2,9,28,23,454760.9597973294
16884,1403,25,3,16916.0,20396,36.1798,137.91714,3,2,2015,5,6,22,1,10,21,2,81990.45407167386
16885,1403,28,3,25009.0,41684,37.88257595,139.05915840743222,3,2,2015,5,6,14,1,10,15,25,121071.28339180036
16886,1403,63,3,14029.0,19594,34.9847018,138.4812509609019,3,2,2015,5,6,23,1,10,6,28,778786.62834162
16887,1505,32,2,21141.0,26232,35.5858,139.6527088,3,2,2015,5,6,18,7,10,10,11,669684.2390273884
16888,1503,34,2,22514.0,71624,35.5099882,139.60638254387774,3,2,2015,5,6,18,7,10,12,7,248113.49566289634
16889,1704,66,2,9157.0,15732,35.342153,139.344695,3,1,2015,5,6,18,7,10,26,23,386599.0992482858
16890,1904,66,3,14368.0,19526,38.319142150000005,140.8818652981643,3,2,2015,5,6,8,5,10,27,3,310489.1131417974
16891,1903,90,2,12620.0,15349,35.848468350000005,139.97511131070166,0,1,2015,6,3,4,7,10,22,9,29583.85915407332
16892,1903,56,2,13110.0,21000,34.810305,135.5426977881143,0,2,2015,6,3,7,6,10,1,16,475821.9345462037
16893,1304,27,2,16952.0,43739,35.0845879,137.17087353460715,2,2,2015,5,10,13,1,11,7,10,228453.03065198107
16894,1404,43,2,8285.0,20638,38.33557565,140.37744284078218,2,1,2015,5,10,9,5,11,25,22,303924.0682274616
16895,1403,42,2,19784.0,71624,35.5099882,139.60638254387774,2,2,2015,5,10,18,7,11,12,15,270486.553706171
16896,1404,16,2,10350.0,17000,35.624201,138.584328,2,2,2015,5,10,10,1,11,2,26,97932.50197507988
16897,1504,41,2,19195.0,19526,38.319142150000005,140.8818652981643,2,2,2015,5,10,8,5,11,27,9,294363.8521021958
16898,1504,35,2,10648.0,24130,33.3716798,130.5202079,2,2,2015,5,10,1,2,11,28,21,787874.5800791448
16899,1604,23,2,42070.0,47851,35.66418645,139.52707517816015,2,2,2015,5,10,15,7,11,3,16,111934.21780285248
16900,1604,31,2,14397.0,29913,34.656696600000004,135.16976000179085,2,2,2015,5,10,2,6,11,23,6,296114.19664869516
16901,1904,53,3,17372.0,36894,34.4407675,132.39321828072832,2,2,2015,5,10,11,0,11,11,1,288133.03898803174
16902,1903,65,2,6701.0,15349,35.848468350000005,139.97511131070166,0,1,2015,5,14,4,7,12,22,26,53733.988180980465
16903,1404,45,3,9159.0,17000,35.624201,138.584328,1,1,2015,5,16,10,1,12,2,25,330700.0501034285
16904,1403,72,3,11743.0,20396,36.1798,137.91714,1,1,2015,5,16,22,1,12,21,23,298149.4866554598
16905,1403,75,3,16764.0,41684,37.88257595,139.05915840743222,1,1,2015,5,16,14,1,12,15,27,164748.87491311756
16906,1504,77,2,13523.0,38620,35.9920049,140.64036786659403,1,1,2015,5,16,20,7,12,16,11,765528.6331000676
16907,1504,89,3,12978.0,19594,34.9847018,138.4812509609019,1,1,2015,5,16,23,1,12,6,12,117523.28294441731
16908,1833,67,2,18842.0,21000,34.810305,135.5426977881143,1,1,2015,5,16,7,6,12,1,10,380259.3415245128
16909,1534,69,4,42995.0,62010,35.903486900000004,139.71744524095004,1,1,2015,5,16,5,7,12,9,3,23891.99130790611
16910,1904,61,3,14825.0,43739,35.0845879,137.17087353460715,1,1,2015,5,16,13,1,12,7,28,665351.4932737421
16911,1834,63,2,13165.0,19526,38.319142150000005,140.8818652981643,1,2,2015,5,23,8,5,13,27,2,359337.07344296266
16912,1405,18,2,7894.0,20638,38.33557565,140.37744284078218,1,2,2015,5,23,9,5,13,25,23,616269.6876850834
16913,1704,73,2,13248.0,15732,35.342153,139.344695,1,2,2015,5,23,18,7,13,26,6,96527.83199130814
16914,1903,56,3,23460.0,47851,35.66418645,139.52707517816015,1,1,2015,5,23,15,7,13,3,7,243947.56999590385
16915,1904,53,2,14881.0,26232,35.5858,139.6527088,1,1,2015,5,23,18,7,13,10,28,897685.4343718652
16916,1904,43,3,18906.0,20396,36.1798,137.91714,1,1,2015,5,23,22,1,13,21,12,175813.22008880888
16917,1904,83,2,10460.0,36894,34.4407675,132.39321828072832,1,1,2015,5,23,11,0,13,11,15,709090.2102824639
16918,1903,75,2,9997.0,15349,35.848468350000005,139.97511131070166,0,1,2015,6,23,4,7,13,22,1,425414.71027976763
16919,1904,50,2,41269.0,62010,35.903486900000004,139.71744524095004,1,2,2015,5,23,5,7,13,9,16,81710.76295338334
16920,1303,46,2,23197.0,41684,37.88257595,139.05915840743222,1,2,2015,5,30,14,1,14,15,2,249940.03940441055
16921,1404,33,3,13662.0,43739,35.0845879,137.17087353460715,1,2,2015,5,30,13,1,14,7,25,451644.02979982016
16922,1604,59,3,14906.0,29913,34.656696600000004,135.16976000179085,1,1,2015,5,30,2,6,14,23,27,649312.6005369001
16923,1903,84,2,17155.0,38620,35.9920049,140.64036786659403,1,2,2015,5,30,20,7,14,16,21,232637.14361948162
16924,1904,57,3,23439.0,47851,35.66418645,139.52707517816015,1,1,2015,5,30,15,7,14,3,22,54397.57461038053
16925,1904,65,2,35044.0,71624,35.5099882,139.60638254387774,1,2,2015,5,30,18,7,14,12,1,383685.58862315014
16926,1904,60,2,11276.0,15732,35.342153,139.344695,1,2,2015,5,30,18,7,14,26,11,638078.006957176
16927,1904,90,2,13055.0,19594,34.9847018,138.4812509609019,1,2,2015,5,30,23,1,14,6,10,117523.28294441731
16928,1904,76,2,19249.0,24130,33.3716798,130.5202079,1,0,2015,5,30,1,2,14,28,9,880964.2490010184
16929,1604,51,2,12753.0,19526,38.319142150000005,140.8818652981643,2,2,2015,6,7,8,5,15,27,28,1108813.5238156503
16930,1604,42,2,13241.0,20638,38.33557565,140.37744284078218,2,2,2015,6,7,9,5,15,25,16,221360.67958659257
16931,1604,46,4,44424.0,62010,35.903486900000004,139.71744524095004,2,2,2015,6,7,5,7,15,9,6,158886.07457911022
16932,1603,57,2,11352.0,15349,35.848468350000005,139.97511131070166,2,1,2015,6,7,4,7,15,22,11,703548.9978422677
16933,1603,49,2,20857.0,26232,35.5858,139.6527088,2,2,2015,6,7,18,7,15,10,26,15372.601197457492
16934,1604,38,2,13007.0,17000,35.624201,138.584328,2,1,2015,6,7,10,1,15,2,12,97932.50197507988
16935,1604,54,2,17617.0,20396,36.1798,137.91714,2,2,2015,6,7,22,1,15,21,3,169125.522631831
16936,1603,48,2,19030.0,41684,37.88257595,139.05915840743222,2,2,2015,6,7,14,1,15,15,7,356458.5384254458
16937,1603,46,3,18437.0,21000,34.810305,135.5426977881143,2,1,2015,6,7,7,6,15,1,23,35476.23565179861
16938,1603,52,2,21490.0,26232,35.5858,139.6527088,1,2,2015,6,20,18,7,16,10,21,177572.0251868077
16939,1603,58,2,28928.0,71624,35.5099882,139.60638254387774,1,2,2015,6,20,18,7,16,12,16,119461.85357376825
16940,1604,72,2,11175.0,15732,35.342153,139.344695,1,2,2015,6,20,18,7,16,26,15,285490.1562467508
16941,1605,83,2,13288.0,19594,34.9847018,138.4812509609019,1,1,2015,6,20,23,1,16,6,2,75908.37099117722
16942,1605,66,2,15848.0,43739,35.0845879,137.17087353460715,1,1,2015,6,20,13,1,16,7,22,274494.3146940677
16943,1603,56,2,14616.0,21000,34.810305,135.5426977881143,1,1,2015,6,20,7,6,16,1,27,612205.0439195223
16944,1605,53,3,18143.0,29913,34.656696600000004,135.16976000179085,1,2,2015,6,20,2,6,16,23,9,428691.86369267286
16945,1604,77,2,12286.0,36894,34.4407675,132.39321828072832,1,2,2015,6,20,11,0,16,11,25,829950.9496424574
16946,1604,56,2,16871.0,24130,33.3716798,130.5202079,1,2,2015,6,20,1,2,16,28,3,879962.203816923
16947,1904,95,2,12644.0,19526,38.319142150000005,140.8818652981643,1,0,2015,6,27,8,5,17,27,7,497245.5039468735
16948,1904,90,2,14320.0,20638,38.33557565,140.37744284078218,1,0,2015,6,27,9,5,17,25,1,594282.1784813177
16949,1903,97,3,13867.0,38620,35.9920049,140.64036786659403,1,1,2015,6,27,20,7,17,16,10,108647.19724787172
16950,1904,88,3,43606.0,62010,35.903486900000004,139.71744524095004,1,1,2015,6,27,5,7,17,9,15,230232.7909749306
16951,1904,83,4,41363.0,47851,35.66418645,139.52707517816015,1,1,2015,6,27,15,7,17,3,6,128972.61374845167
16952,1904,70,2,11019.0,17000,35.624201,138.584328,1,1,2015,6,27,10,1,17,2,22,139436.40785838288
16953,1904,54,2,15456.0,20396,36.1798,137.91714,1,1,2015,6,27,22,1,17,21,26,175813.22008880888
16954,1904,55,2,22332.0,29913,34.656696600000004,135.16976000179085,1,1,2015,6,27,2,6,17,23,12,417319.4640299552
16955,1904,75,2,12376.0,24130,33.3716798,130.5202079,1,1,2015,6,27,1,2,17,28,11,212358.2653914889
16956,1804,49,2,13373.0,19526,38.319142150000005,140.8818652981643,1,2,2015,7,11,8,5,1,27,11,871784.9546346762
16957,1903,73,2,11371.0,15349,35.848468350000005,139.97511131070166,1,2,2015,7,11,4,7,1,22,28,933279.668093882
16958,1830,71,2,23793.0,26232,35.5858,139.6527088,1,2,2015,7,11,18,7,1,10,3,12000.763824400372
16959,1903,80,2,20575.0,71624,35.5099882,139.60638254387774,1,2,2015,7,11,18,7,1,12,25,310384.2122893497
16960,1804,83,2,10752.0,15732,35.342153,139.344695,1,2,2015,7,11,18,7,1,26,7,222570.9975058722
16961,1904,64,3,18605.0,20396,36.1798,137.91714,1,2,2015,7,11,22,1,1,21,9,160043.31092733177
16962,1903,61,2,24316.0,41684,37.88257595,139.05915840743222,1,2,2015,7,11,14,1,1,15,16,210825.0336537986
16963,1904,80,2,14037.0,19594,34.9847018,138.4812509609019,1,2,2015,7,11,23,1,1,6,23,303412.3651860197
16964,1904,75,2,14364.0,21000,34.810305,135.5426977881143,1,2,2015,7,11,7,6,1,1,2,291314.5746168593
16965,1905,81,2,10849.0,20638,38.33557565,140.37744284078218,0,1,2015,7,15,9,5,2,25,9,282528.90907998674
16966,1904,79,2,6923.0,38620,35.9920049,140.64036786659403,0,2,2015,7,15,20,7,2,16,6,233749.1687841727
16967,1903,68,3,12727.0,47851,35.66418645,139.52707517816015,0,2,2015,7,15,15,7,2,3,15,252351.77630597932
16968,1904,69,3,8038.0,15442,35.4690346,139.60369908044174,0,2,2015,7,15,18,7,2,12,22,49452.092558078664
16969,1903,55,3,7015.0,17000,35.624201,138.584328,0,2,2015,7,15,10,1,2,2,27,357266.63020619756
16970,1904,59,2,13422.0,27000,35.122544250000004,136.94425140496497,0,1,2015,7,15,13,1,2,7,1,138951.08860548178
16971,1904,46,2,7696.0,29913,34.656696600000004,135.16976000179085,0,2,2015,7,15,2,6,2,23,26,417319.4640299552
16972,1904,77,2,7966.0,36894,34.4407675,132.39321828072832,0,2,2015,7,15,11,0,2,11,21,579155.754056386
16973,1804,53,2,7524.0,24130,33.3716798,130.5202079,0,2,2015,7,15,1,2,2,28,10,869338.2512385856
16974,1904,61,2,12488.0,19526,38.319142150000005,140.8818652981643,2,2,2015,7,19,8,5,3,27,23,649922.4814878902
16975,1905,80,2,41492.0,62010,35.903486900000004,139.71744524095004,2,2,2015,7,19,5,7,3,9,11,681976.6491914123
16976,1904,82,3,14055.0,15349,35.848468350000005,139.97511131070166,2,1,2015,7,19,4,7,3,22,10,53733.988180980465
16977,1903,69,3,22175.0,47851,35.66418645,139.52707517816015,2,1,2015,7,19,15,7,3,3,25,295391.3515842406
16978,1904,70,2,12144.0,15732,35.342153,139.344695,2,2,2015,7,19,18,7,3,26,2,78972.5765343478
16979,1804,67,2,17625.0,20396,36.1798,137.91714,2,1,2015,7,19,22,1,3,21,16,228032.88137275525
16980,1903,63,2,17259.0,41684,37.88257595,139.05915840743222,2,2,2015,7,19,14,1,3,15,28,945343.6563902295
16981,1834,77,2,14497.0,19594,34.9847018,138.4812509609019,2,2,2015,7,19,23,1,3,6,7,145221.5757977241
16982,1903,66,3,16787.0,21000,34.810305,135.5426977881143,2,2,2015,7,19,7,6,3,1,12,380259.3415245128
16983,1904,68,2,13070.0,19526,38.319142150000005,140.8818652981643,1,2,2015,7,25,8,5,4,27,22,308735.8942992142
16984,1934,78,2,11206.0,20638,38.33557565,140.37744284078218,1,1,2015,7,25,9,5,4,25,15,128185.05079497558
16985,1834,80,2,17804.0,38620,35.9920049,140.64036786659403,1,2,2015,7,25,20,7,4,16,3,92061.75948546133
16986,1903,67,2,20040.0,26232,35.5858,139.6527088,1,2,2015,7,25,18,7,4,10,6,133803.94366959628
16987,1805,68,2,14176.0,17000,35.624201,138.584328,1,2,2015,7,25,10,1,4,2,21,119608.9685499651
16988,1904,61,2,17624.0,27000,35.122544250000004,136.94425140496497,1,2,2015,7,25,13,1,4,7,9,258516.9372165095
16989,1904,75,3,20679.0,29913,34.656696600000004,135.16976000179085,1,2,2015,7,25,2,6,4,23,1,32177.796759181605
16990,1905,76,2,15174.0,36894,34.4407675,132.39321828072832,1,2,2015,7,25,11,0,4,11,12,671397.7944386102
16991,1904,60,2,11960.0,24130,33.3716798,130.5202079,1,2,2015,7,25,1,2,4,28,26,869338.2512385856
16992,1904,76,2,6100.0,20638,38.33557565,140.37744284078218,0,2,2015,7,29,9,5,5,25,7,467526.14688612876
16993,1904,83,4,22363.0,62010,35.903486900000004,139.71744524095004,0,1,2015,7,29,5,7,5,9,2,107145.91129847868
16994,1903,70,3,16635.0,47851,35.66418645,139.52707517816015,0,2,2015,7,29,15,7,5,3,27,312870.9838598252
16995,1933,79,2,14848.0,71624,35.5099882,139.60638254387774,0,1,2015,7,29,18,7,5,12,6,126070.48866588014
16996,1904,87,2,10411.0,15732,35.342153,139.344695,0,2,2015,7,29,18,7,5,26,22,76417.7625788565
16997,1904,76,2,15610.0,20396,36.1798,137.91714,0,2,2015,7,29,22,1,5,21,10,175813.22008880888
16998,1900,81,3,19650.0,41684,37.88257595,139.05915840743222,0,2,2015,7,29,14,1,5,15,1,476287.2880928351
16999,1905,60,2,9538.0,29913,34.656696600000004,135.16976000179085,0,2,2015,7,29,2,6,5,23,11,250489.73540672706
17000,1904,71,2,15794.0,24130,33.3716798,130.5202079,0,2,2015,7,29,1,2,5,28,16,965124.2590267126
17001,1903,95,2,11156.0,21000,34.810305,135.5426977881143,0,1,2015,7,22,7,6,6,1,28,514222.69894511247
17002,1904,85,2,15757.0,19526,38.319142150000005,140.8818652981643,0,2,2015,8,12,8,5,6,27,21,302178.6963809736
17003,1904,83,3,12383.0,15349,35.848468350000005,139.97511131070166,0,1,2015,8,12,4,7,6,22,23,454464.23222553905
17004,1903,65,2,19154.0,26232,35.5858,139.6527088,0,1,2015,8,12,18,7,6,10,25,301278.5753094682
17005,1904,53,2,12164.0,17000,35.624201,138.584328,0,2,2015,8,12,10,1,6,2,3,100529.33476575841
17006,1903,71,2,27447.0,41684,37.88257595,139.05915840743222,0,2,2015,8,12,14,1,6,15,9,230749.78398389116
17007,1904,80,3,15946.0,19594,34.9847018,138.4812509609019,0,2,2015,8,12,23,1,6,6,26,117523.28294441731
17008,1904,40,2,17093.0,27000,35.122544250000004,136.94425140496497,0,2,2015,8,12,13,1,6,7,12,248072.50802776223
17009,1904,91,2,16689.0,36894,34.4407675,132.39321828072832,0,0,2015,8,12,11,0,6,11,16,761197.2011157012
17010,1804,70,2,10096.0,20638,38.33557565,140.37744284078218,2,1,2015,8,16,9,5,7,25,28,1070726.5504151818
17011,1904,94,3,16554.0,38620,35.9920049,140.64036786659403,2,2,2015,8,16,20,7,7,16,27,253509.9904449744
17012,1804,86,2,36185.0,62010,35.903486900000004,139.71744524095004,2,1,2015,8,16,5,7,7,9,26,51047.327284763094
17013,1804,87,2,37978.0,47851,35.66418645,139.52707517816015,2,0,2015,8,16,15,7,7,3,1,380845.84607939783
17014,1803,85,2,19207.0,71624,35.5099882,139.60638254387774,2,2,2015,8,16,18,7,7,12,2,95581.85997174484
17015,1804,57,2,17442.0,20396,36.1798,137.91714,2,2,2015,8,16,22,1,7,21,7,143756.9392693487
17016,1804,84,2,14724.0,19594,34.9847018,138.4812509609019,2,2,2015,8,16,23,1,7,6,15,327309.53874579875
17017,1804,58,2,15451.0,29913,34.656696600000004,135.16976000179085,2,3,2015,8,16,2,6,7,23,10,417319.4640299552
